UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency,,
4057,Smart Speaker,11.15420923,0.957214846,0,4,58,0,,
4058,Lights,12.65234087,5.965209864,1,2,52,0,,
4059,Camera,18.44484627,7.611761132,1,0,52,1,,
4060,Camera,11.01231203,1.988100805,1,0,5,1,,
4061,Smart Speaker,19.06181859,5.725262574,1,1,21,1,,
4062,Thermostat,15.03113822,8.160687894,1,2,27,1,,
4063,Lights,3.157843876,7.705652999,1,2,38,0,,
4064,Thermostat,4.173788802,8.049620977,1,4,5,0,,
4065,Thermostat,10.77029255,8.805301906,1,0,21,1,,
4066,Lights,9.826900738,9.383052811,0,3,8,0,,
4067,Lights,17.97329034,4.114659437,0,4,22,0,,
4068,Camera,14.14732279,5.730814115,0,4,18,0,,
4069,Camera,9.621127404,7.927529308,0,4,4,0,,
4070,Lights,4.512866661,7.001684158,0,1,4,0,,
4071,Security System,5.830671905,9.95565026,1,1,37,0,,
4072,Camera,14.02427393,0.235408746,1,4,15,1,,
4073,Security System,10.45081192,3.615818832,1,3,38,1,,
4074,Lights,12.60079646,2.88217647,1,2,27,1,,
4075,Camera,4.51091973,2.696926917,1,2,21,1,,
4076,Thermostat,16.07829693,2.303044847,0,0,48,0,,
4077,Lights,20.53466041,7.120326024,0,2,46,0,,
4078,Smart Speaker,6.561578409,0.939118785,1,2,46,0,,
4079,Security System,12.05058431,7.441927456,0,3,48,0,,
4080,Lights,23.42489223,6.964915836,0,2,59,0,,
4081,Lights,8.331180903,2.582960912,1,3,54,1,,
4082,Camera,14.48358911,2.603054453,1,1,56,1,,
4083,Camera,2.619598955,6.325719795,0,3,4,0,,
4084,Camera,14.74135256,7.645493944,0,1,11,0,,
4085,Smart Speaker,2.606346673,8.77720757,1,3,19,0,,
4086,Camera,23.04203273,8.536181682,0,4,57,0,,
4087,Lights,17.31807232,9.652341642,1,1,19,1,,
4088,Camera,19.02175502,5.855710464,0,1,27,0,,
4089,Thermostat,17.04645248,9.095690057,0,2,40,0,,
4090,Camera,14.35863235,8.104281405,1,1,42,0,,
4091,Smart Speaker,11.07295036,8.957209481,0,3,28,0,,
4092,Thermostat,20.67177442,0.215103353,1,4,5,1,,
4093,Lights,22.98563819,9.662439619,0,4,48,0,,
4094,Lights,12.22735006,4.787948612,0,2,25,0,,
4095,Security System,22.39107366,8.002011597,1,3,3,1,,
4096,Thermostat,14.20832338,1.359320781,0,3,26,0,,
4097,Security System,13.15202839,4.019816849,1,0,10,1,,
4098,Thermostat,11.18034422,2.787460564,1,1,24,1,,
4099,Thermostat,5.418262396,2.987421828,0,2,29,0,,
4100,Smart Speaker,0.587412029,1.320230638,1,4,45,0,,
4101,Security System,6.175396331,8.077061942,1,0,7,1,,
4102,Smart Speaker,12.47849453,0.191498914,1,3,44,1,,
4103,Thermostat,9.429058878,3.193804024,0,1,23,0,,
4104,Lights,11.03940286,1.826664378,1,4,46,1,,
4105,Thermostat,23.54523316,5.931485512,1,0,27,1,,
4106,Smart Speaker,8.731400711,2.617098786,0,3,42,0,,
4107,Security System,11.12629907,2.6640847,1,4,9,1,,
4108,Security System,3.637615457,4.934547626,1,4,44,0,,
4109,Smart Speaker,1.627006712,6.561621489,1,3,56,0,,
4110,Security System,18.72212359,1.300916575,0,3,3,0,,
4111,Camera,13.91105461,1.837563379,0,2,13,0,,
4112,Lights,18.37656294,2.547029971,0,4,6,0,,
4113,Lights,4.021775774,9.74010732,0,3,59,0,,
4114,Lights,13.93797612,4.031809749,0,0,38,0,,
4115,Security System,6.460598147,6.030001897,0,1,21,0,,
4116,Security System,5.859452697,2.491273846,1,2,19,1,,
4117,Thermostat,0.77086133,4.955549299,0,3,25,0,,
4118,Thermostat,3.563007004,0.833779826,0,1,39,0,,
4119,Lights,7.76780062,0.443947245,0,2,4,0,,
4120,Camera,3.246650874,4.740461916,0,4,22,0,,
4121,Thermostat,23.66767335,4.046726946,1,1,5,1,,
4122,Thermostat,7.75286724,1.455115165,1,2,1,1,,
4123,Security System,3.562612748,6.907254146,0,3,50,0,,
4124,Camera,5.178434351,9.92974456,1,3,17,0,,
4125,Lights,14.31102587,4.01690353,0,2,9,0,,
4126,Thermostat,2.005022811,6.283130496,1,4,9,0,,
4127,Camera,20.76720206,9.633461829,0,2,53,0,,
4128,Camera,23.09524246,8.332196227,0,0,24,0,,
4129,Lights,6.298564386,4.689167011,0,2,10,0,,
4130,Camera,11.07723881,7.401145896,0,2,20,0,,
4131,Camera,1.020159599,1.368536898,1,3,17,1,,
4132,Camera,15.55669028,5.169828169,0,4,13,0,,
4133,Thermostat,10.22726236,2.862696744,1,2,29,1,,
4134,Lights,6.846373953,1.69552051,1,1,36,0,,
4135,Camera,5.360672099,4.320180972,1,3,23,1,,
4136,Camera,15.86954232,1.397044089,0,3,27,0,,
4137,Thermostat,10.28110023,7.019952571,1,2,18,1,,
4138,Lights,4.721993292,4.616776436,1,1,18,1,,
4139,Security System,16.69406341,5.358331862,1,2,54,0,,
4140,Thermostat,13.77919865,1.549121793,0,1,9,0,,
4141,Lights,20.67879329,1.483739445,1,3,3,1,,
4142,Camera,3.260683624,5.875812809,0,1,7,0,,
4143,Lights,18.96316515,9.851596504,1,2,58,0,,
4144,Lights,16.32764449,1.052880774,1,0,15,1,,
4145,Lights,3.202757015,2.928741143,0,0,30,0,,
4146,Security System,16.82828715,8.707645254,0,1,9,0,,
4147,Lights,10.87636129,0.815492921,1,2,59,1,,
4148,Security System,22.70714246,8.771268642,0,4,41,0,,
4149,Camera,3.82786674,5.290431235,1,0,27,1,,
4150,Security System,15.60658468,4.141841062,1,3,36,1,,
4151,Camera,9.476531068,3.165837587,0,2,18,0,,
4152,Camera,22.98514476,3.041459865,0,2,31,0,,
4153,Security System,8.254410039,3.127445566,0,0,17,1,,
4154,Thermostat,23.11136887,8.859550502,1,4,54,0,,
4155,Smart Speaker,21.6849175,7.265572779,1,3,53,0,,
4156,Lights,6.85400603,6.730257778,1,4,6,0,,
4157,Smart Speaker,19.38323176,8.007616575,0,3,39,0,,
4158,Lights,23.89669874,2.645435164,0,0,25,1,,
4159,Lights,6.437580551,6.21862384,0,2,42,0,,
4160,Camera,10.76426348,4.654655766,1,3,42,1,,
4161,Lights,12.72424731,7.846172188,0,2,59,0,,
4162,Lights,7.430881691,3.161635494,0,1,38,0,,
4163,Security System,0.858723732,6.467468307,1,1,38,0,,
4164,Smart Speaker,5.673037239,8.833902877,0,0,31,0,,
4165,Security System,7.125516782,4.081289714,0,0,51,0,,
4166,Lights,10.92459298,0.759558665,1,0,29,1,,
4167,Camera,4.520908243,5.208903141,1,1,40,0,,
4168,Security System,21.02147738,3.525127629,1,3,9,1,,
4169,Security System,17.06541162,6.755031267,1,4,1,1,,
4170,Thermostat,2.502211223,9.515225955,1,0,16,1,,
4171,Lights,15.7771726,4.907522348,1,4,38,1,,
4172,Camera,15.8609272,4.715283279,0,4,23,0,,
4173,Security System,22.97119758,6.580389522,0,1,59,0,,
4174,Security System,0.570990477,1.124625286,1,3,8,1,,
4175,Camera,6.32641257,2.60971127,1,1,47,0,,
4176,Lights,22.30309977,9.197895322,0,0,12,0,,
4177,Thermostat,22.40514701,6.732431872,1,1,10,1,,
4178,Security System,17.43378086,0.233096035,1,1,16,1,,
4179,Thermostat,18.49543804,2.125792178,0,1,47,0,,
4180,Smart Speaker,2.649849511,6.860088934,0,0,43,0,,
4181,Lights,12.57608212,7.667552105,1,0,24,1,,
4182,Smart Speaker,5.942200295,8.414609769,1,1,39,0,,
4183,Smart Speaker,4.758624025,2.992550353,0,1,8,0,,
4184,Smart Speaker,19.54212753,9.317183103,1,4,11,1,,
4185,Lights,3.673396212,5.574174246,0,3,41,0,,
4186,Lights,11.51331347,6.995736322,0,4,26,0,,
4187,Camera,22.55658863,6.007714742,1,3,7,1,,
4188,Thermostat,4.867053306,1.315126541,0,3,15,0,,
4189,Thermostat,23.48284546,9.634835128,0,1,15,0,,
4190,Camera,23.86576767,1.316468241,0,4,48,0,,
4191,Camera,13.55700314,2.623331368,1,3,3,1,,
4192,Smart Speaker,4.498354394,8.154916014,1,3,16,0,,
4193,Camera,7.928464867,6.224109919,1,0,15,1,,
4194,Security System,10.47558157,8.397676737,0,3,25,0,,
4195,Thermostat,7.769119272,5.205788265,0,1,33,0,,
4196,Camera,7.094936127,3.83223303,1,2,14,1,,
4197,Security System,23.34739817,9.226270446,0,0,24,0,,
4198,Security System,4.104073444,0.458897943,0,2,54,0,,
4199,Security System,17.73320585,8.575689181,1,1,11,1,,
4200,Security System,0.509641802,2.385096073,0,2,3,0,,
4201,Smart Speaker,14.51029273,8.502489645,0,3,9,0,,
4202,Security System,22.02466059,1.478046473,0,2,6,0,,
4203,Smart Speaker,7.266451211,5.844167741,0,4,31,0,,
4204,Smart Speaker,4.859860419,8.892268398,0,1,55,0,,
4205,Security System,15.81447518,4.788042504,0,4,16,0,,
4206,Thermostat,17.24613307,7.491010071,1,2,11,1,,
4207,Security System,16.6687172,8.066249017,1,4,50,0,,
4208,Security System,8.003946681,7.391292666,0,0,17,0,,
4209,Security System,6.426756451,9.260764395,1,2,49,0,,
4210,Thermostat,22.9640918,4.523658882,1,4,3,1,,
4211,Lights,22.19753844,1.813941848,1,3,59,1,,
4212,Lights,11.24694033,0.573329531,0,2,19,0,,
4213,Smart Speaker,20.38555585,2.539952709,1,0,24,1,,
4214,Smart Speaker,11.12960172,1.517655288,0,3,55,0,,
4215,Thermostat,10.47314192,5.62369254,1,2,47,0,,
4216,Camera,4.183929269,1.930958838,1,3,42,0,,
4217,Lights,10.52054233,0.485443702,0,2,8,0,,
4218,Smart Speaker,13.12929806,0.456299306,1,2,49,1,,
4219,Lights,1.028851695,8.332538034,0,1,36,0,,
4220,Thermostat,10.93665562,5.955354321,1,4,40,0,,
4221,Thermostat,18.86187113,3.645044489,1,2,58,1,,
4222,Camera,16.48108232,8.952857623,1,0,2,1,,
4223,Camera,15.42618924,0.794946453,1,4,23,1,,
4224,Thermostat,21.87455257,9.80518852,0,1,40,0,,
4225,Smart Speaker,0.923752231,6.201288724,0,4,30,0,,
4226,Lights,13.59061828,1.916296114,1,4,25,1,,
4227,Security System,19.00269794,6.82278408,0,2,7,0,,
4228,Camera,13.22138149,7.657474472,1,0,28,1,,
4229,Security System,8.111545486,4.350493555,0,2,41,0,,
4230,Smart Speaker,3.70188828,8.630162802,0,0,50,0,,
4231,Camera,21.35773219,1.592250832,0,0,59,0,,
4232,Security System,11.56291622,2.860492077,1,3,17,1,,
4233,Smart Speaker,21.13570713,1.02557438,0,2,32,0,,
4234,Lights,14.26752488,2.187690622,0,1,1,0,,
4235,Smart Speaker,16.34351474,2.463415238,1,4,27,1,,
4236,Camera,19.40013713,9.18456859,1,3,44,0,,
4237,Thermostat,15.9901553,0.873285919,1,1,36,1,,
4238,Lights,9.854288756,4.33140969,0,2,49,0,,
4239,Security System,12.57038452,5.370747004,0,0,7,0,,
4240,Camera,19.37156983,8.997061233,0,2,56,0,,
4241,Thermostat,9.280781965,9.977192565,0,2,3,0,,
4242,Smart Speaker,9.620854234,7.558542338,0,3,30,0,,
4243,Thermostat,2.748717727,9.710830807,0,1,1,0,,
4244,Camera,21.99273423,7.892301212,1,3,51,0,,
4245,Camera,2.639353401,9.635706146,0,1,34,0,,
4246,Thermostat,15.73291567,7.101980187,0,3,38,0,,
4247,Smart Speaker,10.21007025,0.889657912,0,4,43,0,,
4248,Thermostat,10.03205567,4.079009851,1,0,55,1,,
4249,Camera,16.46946816,6.50131311,0,0,57,0,,
4250,Camera,2.076702717,3.572113244,1,0,53,1,,
4251,Security System,14.4520859,2.806500789,0,4,36,0,,
4252,Security System,18.64274697,5.816252745,1,4,33,1,,
4253,Lights,19.96299981,9.341668579,1,0,43,1,,
4254,Camera,4.507464151,0.446320548,1,0,16,1,,
4255,Security System,21.58934768,7.715388915,0,1,38,0,,
4256,Thermostat,15.91943316,7.255000053,1,1,11,1,,
4257,Smart Speaker,21.22358782,9.643138911,0,2,8,0,,
4258,Thermostat,11.90409685,9.314041101,1,3,52,0,,
4259,Smart Speaker,13.23778361,7.646102364,0,1,1,0,,
4260,Security System,22.09739951,5.25204677,1,1,14,1,,
4261,Lights,21.64787427,2.122248777,1,1,30,1,,
4262,Thermostat,11.03178052,5.497833611,0,1,21,0,,
4263,Thermostat,6.948696843,7.67698474,1,4,58,0,,
4264,Thermostat,9.739505212,8.967125205,0,2,21,0,,
4265,Smart Speaker,9.61246172,7.918148891,1,1,34,1,,
4266,Security System,7.241371562,2.033142658,1,3,38,0,,
4267,Thermostat,6.811620702,6.036894511,0,1,26,0,,
4268,Thermostat,20.73497901,3.388517249,0,4,41,0,,
4269,Lights,2.141755136,0.191136107,0,0,14,0,,
4270,Lights,16.42386278,2.082187264,1,0,54,1,,
4271,Security System,4.561271209,1.220884434,0,2,40,0,,
4272,Security System,8.595888495,8.442919323,0,0,58,0,,
4273,Camera,1.946261302,2.659211896,1,1,35,1,,
4274,Lights,6.844380466,2.918509892,0,4,42,0,,
4275,Camera,18.55789517,9.603372061,0,2,18,0,,
4276,Smart Speaker,21.29786013,3.852958558,1,1,20,1,,
4277,Camera,5.70588807,0.194897837,1,0,9,1,,
4278,Thermostat,11.39337422,2.910076869,1,3,41,1,,
4279,Camera,11.55261513,1.281065848,1,1,51,1,,
4280,Security System,21.02901969,1.117804761,1,3,45,1,,
4281,Smart Speaker,18.42577774,0.867124172,0,3,33,0,,
4282,Thermostat,12.55731463,5.973268755,1,2,49,0,,
4283,Camera,16.26255921,1.974542464,1,4,4,1,,
4284,Smart Speaker,20.41284377,3.676303661,1,0,4,1,,
4285,Smart Speaker,0.72416542,8.63397539,0,0,59,0,,
4286,Thermostat,9.96791573,4.300947584,0,1,48,0,,
4287,Camera,21.82021443,9.165344366,0,0,16,0,,
4288,Smart Speaker,17.89735622,5.029586729,0,2,47,0,,
4289,Smart Speaker,13.2567723,4.048482487,1,0,26,1,,
4290,Lights,12.94664639,7.528850378,1,1,6,1,,
4291,Smart Speaker,8.672597294,0.824433478,1,0,37,1,,
4292,Lights,12.73223254,0.985835992,0,4,22,0,,
4293,Camera,15.90150519,6.554539768,1,3,42,0,,
4294,Camera,10.3315314,4.920713061,0,3,39,0,,
4295,Camera,17.28259894,7.925110978,0,3,7,0,,
4296,Security System,20.73895734,9.17108129,0,4,42,0,,
4297,Camera,4.135093932,3.944832089,1,2,30,1,,
4298,Smart Speaker,11.11135504,6.004459263,1,1,10,1,,
4299,Thermostat,10.08847215,5.056896615,1,4,57,0,,
4300,Lights,16.6554229,9.817945491,1,1,15,1,,
4301,Security System,6.371885434,8.327735633,0,2,6,0,,
4302,Camera,15.5458965,9.126203312,1,4,24,1,,
4303,Camera,21.12099718,2.617966867,0,0,2,1,,
4304,Thermostat,10.3260926,7.748011589,0,2,40,0,,
4305,Thermostat,21.90886895,2.728184927,0,3,57,0,,
4306,Security System,23.83934786,2.166551081,0,4,52,0,,
4307,Lights,2.993163174,9.448234981,0,2,15,0,,
4308,Camera,5.976749918,0.291113726,0,2,53,0,,
4309,Security System,22.83392416,9.657348166,0,4,21,0,,
4310,Smart Speaker,23.02070063,1.57769278,1,3,18,1,,
4311,Smart Speaker,2.796120972,8.21243701,1,3,5,0,,
4312,Security System,0.852464759,2.831633275,0,2,25,0,,
4313,Camera,4.285850547,3.571953042,1,1,36,0,,
4314,Security System,23.90630041,2.245901342,1,2,10,1,,
4315,Camera,4.72999099,5.896589021,1,4,51,0,,
4316,Thermostat,12.30986876,3.54614592,1,4,46,1,,
4317,Security System,20.43781657,6.608191091,0,4,23,0,,
4318,Camera,0.979437851,0.254908448,1,3,24,1,,
4319,Security System,14.70549108,0.737311347,0,0,45,0,,
4320,Security System,7.010098048,1.086645412,0,4,10,0,,
4321,Camera,20.76487054,4.248037485,1,4,54,1,,
4322,Camera,7.161337008,8.166482109,1,1,6,0,,
4323,Lights,16.63875943,8.892961313,0,1,13,0,,
4324,Security System,16.34416136,2.523626327,0,2,21,0,,
4325,Smart Speaker,5.705098398,5.78626027,1,2,32,0,,
4326,Security System,1.317781197,7.706813428,1,2,43,0,,
4327,Security System,10.11736498,2.959411356,0,4,54,0,,
4328,Camera,7.296039071,4.149176594,1,1,57,0,,
4329,Security System,19.51097712,5.287344607,0,2,15,0,,
4330,Security System,19.30855843,1.435260979,0,1,2,0,,
4331,Smart Speaker,11.24006288,0.357224708,0,4,58,0,,
4332,Camera,14.7530373,1.612777512,0,4,59,0,,
4333,Security System,14.70009863,6.30585085,1,2,15,1,,
4334,Thermostat,19.93821649,0.828820789,0,4,51,0,,
4335,Lights,10.48755673,1.977994012,0,4,17,0,,
4336,Smart Speaker,6.972996975,3.444753468,1,1,20,1,,
4337,Security System,6.728320576,0.870913637,1,0,50,1,,
4338,Thermostat,13.10051856,1.997822785,0,3,6,0,,
4339,Security System,11.05498276,9.121570911,1,2,15,1,,
4340,Security System,10.84283812,0.291061409,1,0,17,1,,
4341,Camera,2.641727469,6.568976049,0,2,56,0,,
4342,Camera,17.38718791,3.905648416,1,0,26,1,,
4343,Camera,5.522812168,6.75922252,1,4,22,0,,
4344,Thermostat,5.12841031,5.928048032,1,2,9,0,,
4345,Security System,10.19982053,2.312637668,1,0,12,1,,
4346,Lights,5.852791028,8.487373927,1,3,22,0,,
4347,Smart Speaker,14.22066928,4.970209788,0,4,58,0,,
4348,Camera,9.229388474,8.243106587,1,2,23,1,,
4349,Camera,11.04942548,4.119524108,0,2,37,0,,
4350,Security System,13.12347906,9.848386984,0,0,14,0,,
4351,Security System,5.283084778,7.727844649,1,2,24,0,,
4352,Thermostat,4.160163137,9.662907031,1,4,8,0,,
4353,Thermostat,21.18991472,5.191832141,1,1,26,1,,
4354,Camera,10.69250702,4.78954221,1,0,32,1,,
4355,Security System,10.18419983,7.578992712,1,3,57,0,,
4356,Lights,1.336885531,8.814883504,1,2,28,0,,
4357,Smart Speaker,12.20244311,9.645043379,1,4,32,1,,
4358,Security System,13.52298846,3.31306387,1,2,22,1,,
4359,Security System,13.63276047,8.007175281,1,3,49,0,,
4360,Thermostat,17.11523248,2.185391417,1,4,9,1,,
4361,Smart Speaker,4.670823122,5.501186033,1,3,3,0,,
4362,Camera,6.427243654,1.880496669,1,4,25,1,,
4363,Security System,19.55216593,3.539233881,0,1,39,0,,
4364,Camera,22.7585095,9.320447835,1,4,12,1,,
4365,Security System,3.694419563,1.546297928,0,3,29,0,,
4366,Camera,12.19476453,6.360768862,0,0,3,0,,
4367,Smart Speaker,5.533141939,5.970247302,1,1,41,0,,
4368,Thermostat,1.911719456,1.295309692,0,2,46,0,,
4369,Smart Speaker,8.149328446,3.327192533,1,1,23,1,,
4370,Lights,3.876659192,5.673516895,1,1,23,0,,
4371,Thermostat,17.18342723,1.953068229,0,2,55,0,,
4372,Smart Speaker,13.04254722,8.026174198,1,4,18,1,,
4373,Lights,3.880110068,9.724349444,0,1,11,0,,
4374,Security System,0.717177328,2.22611806,0,1,36,0,,
4375,Security System,19.49169065,1.950428451,1,0,26,1,,
4376,Camera,4.640568545,4.603857211,0,0,8,0,,
4377,Thermostat,14.74609109,7.502876244,0,3,28,0,,
4378,Security System,8.417664957,2.887846041,1,2,18,1,,
4379,Thermostat,14.25891955,0.296811096,0,4,13,0,,
4380,Security System,7.917860234,5.458084218,1,4,36,0,,
4381,Camera,2.543079676,9.570345621,1,3,42,0,,
4382,Smart Speaker,5.739325201,3.973640869,1,4,40,0,,
4383,Camera,4.919376312,4.259332086,1,4,44,0,,
4384,Lights,10.55845478,9.692126999,0,0,51,0,,
4385,Security System,15.96966891,6.976615355,1,4,12,1,,
4386,Lights,6.699442761,7.219802036,0,4,22,0,,
4387,Lights,0.78364348,5.670749853,0,3,2,0,,
4388,Thermostat,12.69502806,9.748631188,1,3,56,0,,
4389,Security System,14.735348,6.919778196,1,1,40,0,,
4390,Lights,23.12745661,8.960824241,1,4,28,1,,
4391,Smart Speaker,14.35256387,7.023850771,0,4,13,0,,
4392,Lights,11.57255515,7.377646666,1,4,33,1,,
4393,Smart Speaker,13.97493821,2.975068129,0,0,3,1,,
4394,Thermostat,22.3056648,3.10443911,1,4,34,1,,
4395,Lights,19.96688642,7.851548031,1,0,23,1,,
4396,Camera,8.090000234,3.037392263,0,1,55,0,,
4397,Thermostat,6.075477546,5.671423701,0,2,32,0,,
4398,Smart Speaker,6.671889891,2.568587878,1,4,20,1,,
4399,Thermostat,12.35389443,8.18813547,1,3,28,1,,
4400,Lights,17.9851621,1.193963377,1,3,8,1,,
4401,Security System,12.32565137,8.311521734,0,4,3,0,,
4402,Security System,2.093215302,6.067025025,1,0,30,1,,
4403,Smart Speaker,17.50414646,1.950404395,1,3,25,1,,
4404,Smart Speaker,19.44029802,5.466150317,0,3,53,0,,
4405,Security System,7.30319983,2.896738485,1,1,30,1,,
4406,Smart Speaker,16.10695487,3.302326614,0,1,29,0,,
4407,Thermostat,10.52490967,3.580127612,0,1,47,0,,
4408,Camera,21.39430486,0.726860545,1,3,30,1,,
4409,Camera,20.36280062,9.861020676,1,3,34,1,,
4410,Thermostat,12.84765196,0.412192818,0,4,25,0,,
4411,Camera,16.75038033,6.658719045,0,4,17,0,,
4412,Lights,21.25871797,3.775153713,1,0,59,1,,
4413,Thermostat,12.14934974,6.49550188,0,3,24,0,,
4414,Smart Speaker,7.861392401,3.626857706,0,4,38,0,,
4415,Thermostat,18.21115424,6.770131398,1,4,28,1,,
4416,Security System,5.671556987,7.319431544,0,1,33,0,,
4417,Smart Speaker,9.630481978,6.93647114,0,1,36,0,,
4418,Security System,20.84459007,1.228223615,0,1,51,0,,
4419,Smart Speaker,17.523925,6.603243023,0,2,7,0,,
4420,Camera,9.989558623,2.87187674,0,4,23,0,,
4421,Thermostat,5.546495807,0.385133569,0,1,54,0,,
4422,Lights,8.865257185,4.206823652,1,1,46,1,,
4423,Smart Speaker,7.176447507,4.392076718,1,3,26,1,,
4424,Smart Speaker,4.638098267,4.72502392,1,1,14,1,,
4425,Security System,17.96832347,7.077759237,1,3,42,0,,
4426,Camera,6.423642341,3.157553711,0,0,28,0,,
4427,Security System,11.17293555,3.22127708,1,1,24,1,,
4428,Security System,9.567697001,0.699467337,0,3,7,0,,
4429,Camera,23.5788184,6.899530038,1,1,48,0,,
4430,Lights,9.690667737,5.721478305,0,0,36,0,,
4431,Security System,2.379588346,3.559308616,1,1,39,0,,
4432,Security System,2.610905185,7.081370891,0,3,15,0,,
4433,Smart Speaker,14.38271245,5.419841717,1,0,49,1,,
4434,Camera,14.58504347,4.745524964,1,0,3,1,,
4435,Thermostat,10.34083628,5.162112982,1,0,48,1,,
4436,Lights,10.64832677,6.39984644,1,2,2,1,,
4437,Lights,1.767415697,6.634025785,1,3,7,0,,
4438,Camera,12.63884299,2.960682409,0,2,57,0,,
4439,Smart Speaker,12.36137767,1.493359298,1,0,16,1,,
4440,Smart Speaker,4.014408986,1.650678394,0,2,21,0,,
4441,Camera,2.940225574,6.42996977,1,1,9,0,,
4442,Smart Speaker,3.403953529,8.741445529,1,2,12,0,,
4443,Lights,2.874163793,4.154013156,1,4,29,1,,
4444,Lights,14.8281426,1.778249587,0,0,24,1,,
4445,Thermostat,5.117342331,7.590364733,1,0,33,1,,
4446,Camera,6.408608576,8.341645797,1,3,14,0,,
4447,Security System,4.578945388,8.817766187,0,1,43,0,,
4448,Security System,23.00912965,6.107631146,0,3,18,0,,
4449,Thermostat,20.58351038,8.621212738,0,2,54,0,,
4450,Thermostat,5.916628678,0.252608089,0,4,5,0,,
4451,Smart Speaker,8.197807907,1.161634438,1,4,15,1,,
4452,Thermostat,5.432481794,1.016503064,0,4,59,0,,
4453,Thermostat,12.05908505,7.154786374,0,4,7,0,,
4454,Security System,0.960847513,0.788859657,1,1,25,1,,
4455,Smart Speaker,16.27714821,5.014007287,0,2,14,0,,
4456,Thermostat,12.79421652,4.779798296,0,4,52,0,,
4457,Thermostat,21.61801482,3.175964883,0,0,40,0,,
4458,Smart Speaker,4.363228082,8.717011182,1,2,36,0,,
4459,Camera,19.39656728,1.787288699,0,1,35,0,,
4460,Smart Speaker,19.11108384,3.589381566,0,4,44,0,,
4461,Security System,3.488757947,7.76429785,0,1,50,0,,
4462,Camera,9.866141767,0.401180912,1,4,24,1,,
4463,Lights,4.498587067,6.762208962,1,0,15,1,,
4464,Smart Speaker,6.485931761,8.182337491,0,2,11,0,,
4465,Security System,6.686285109,9.329451604,1,0,24,1,,
4466,Camera,13.57155526,8.775336741,0,4,11,0,,
4467,Smart Speaker,10.1681569,3.261902757,1,3,44,1,,
4468,Thermostat,22.77172089,5.905004999,1,2,51,0,,
4469,Smart Speaker,3.469698336,0.865205582,0,1,17,0,,
4470,Lights,23.38176517,2.652913035,0,4,6,0,,
4471,Smart Speaker,5.920008045,1.03280155,0,0,21,0,,
4472,Camera,18.6625375,3.220354173,1,3,8,1,,
4473,Camera,8.465793265,8.764353413,0,4,15,0,,
4474,Smart Speaker,3.862412792,3.536951713,1,1,54,0,,
4475,Camera,20.66039585,5.66279122,1,0,52,1,,
4476,Thermostat,7.758231132,4.390470396,0,2,32,0,,
4477,Smart Speaker,15.983102,4.643273591,1,3,58,1,,
4478,Thermostat,13.8114266,9.698763313,1,4,10,1,,
4479,Thermostat,11.58627327,3.031929236,0,4,28,0,,
4480,Security System,12.15175761,6.310512248,1,4,15,1,,
4481,Smart Speaker,17.70759098,4.258620429,1,4,12,1,,
4482,Camera,2.562663482,0.705347192,0,0,43,0,,
4483,Thermostat,16.20224556,4.944375233,0,2,18,0,,
4484,Security System,21.55158438,8.152098958,0,1,56,0,,
4485,Smart Speaker,1.85802263,1.07765439,1,3,37,0,,
4486,Smart Speaker,3.805353472,0.788959289,1,4,44,0,,
4487,Lights,17.34085051,1.620952052,1,4,24,1,,
4488,Lights,10.77611873,7.667561103,0,2,37,0,,
4489,Thermostat,9.983392589,7.267554303,1,2,54,0,,
4490,Lights,3.718715912,5.693675912,1,0,29,1,,
4491,Thermostat,12.40909596,4.735441401,1,0,10,1,,
4492,Camera,3.473814813,8.894425566,0,0,14,0,,
4493,Thermostat,11.70058072,7.690308456,0,3,16,0,,
4494,Lights,18.44495953,8.138228288,0,0,37,0,,
4495,Camera,6.56921241,8.151296783,1,4,11,0,,
4496,Lights,11.79847495,6.462899832,1,0,51,1,,
4497,Thermostat,23.81237528,4.634344781,0,3,26,0,,
4498,Security System,16.63628495,8.660309751,0,0,40,0,,
4499,Smart Speaker,20.27188413,9.267473434,1,0,19,1,,
4500,Lights,10.24891875,0.335679828,0,4,52,0,,
4501,Thermostat,18.54473169,0.610393245,1,4,54,1,,
4502,Camera,1.451965564,9.591558639,0,4,18,0,,
4503,Lights,3.38841279,2.843890077,0,0,30,0,,
4504,Lights,5.272158934,8.746357453,0,4,32,0,,
4505,Smart Speaker,9.945870228,3.949071678,1,2,23,1,,
4506,Thermostat,20.37500464,1.27909057,0,1,53,0,,
4507,Security System,8.637252194,0.896387682,1,1,12,1,,
4508,Camera,15.88359805,1.649428201,0,4,58,0,,
4509,Thermostat,17.16888593,2.573942629,0,3,13,0,,
4510,Camera,14.27528532,4.936331704,1,4,21,1,,
4511,Lights,8.895186252,7.044829216,1,4,21,1,,
4512,Smart Speaker,14.06075353,9.865345907,0,0,29,0,,
4513,Smart Speaker,8.543241431,4.470916759,1,3,29,1,,
4514,Security System,2.471032856,5.230030929,0,4,50,0,,
4515,Smart Speaker,23.83089349,5.265975444,1,2,27,1,,
4516,Lights,3.48878766,5.440400119,1,1,29,0,,
4517,Security System,2.20018702,5.225632505,0,2,15,0,,
4518,Thermostat,21.14547261,0.186870075,0,2,47,0,,
